id,external_id,amount,currency,status,failure_reason,payment_method,retry_count,checkout_duration,abandoned,lifetime_value,total_transactions,successful_payments,failed_payments,abandoned_checkouts,preferred_method,customer_segment,failure_history_ratio,success_history_ratio,abandonment_history_ratio,high_value_customer,high_amount,retry_pressure,simulated_recovery_probability,recovered,baseline_recovered,ai_strategy,strategy_multiplier,ai_recovery_probability,ai_recovered,baseline_recovered_amount,ai_recovered_amount,baseline_expected_recovery,ai_expected_recovery
cmtnyn5du00y23c6vuikokfvx,TXN-00000226,499.0,INR,FAILED,USER_ABANDONED,NETBANKING,1,123,False,88506.0,21,18,3,0,UPI,HIGH_VALUE,0.13636363636363635,0.8181818181818182,0.0,1,0,0,0.6140909090909091,0,0,RETRY_PAYMENT,0.9,0.5526818181818183,0,0.0,0.0,220.63058181818184,275.78822727272734
cmtnyn60300y53c6vuolua8ss,TXN-00000229,2499.0,INR,FAILED,CARD_EXPIRED,CARD,2,347,False,13284.0,11,9,2,4,NETBANKING,HIGH_VALUE,0.16666666666666666,0.75,0.3333333333333333,0,0,1,0.3191666666666666,0,1,SEND_EMAIL,0.82,0.2617166666666666,0,2499.0,0.0,574.2701999999998,654.0299499999999
cmtnyn6cn00y83c6vsjjh393w,TXN-00000232,1499.0,INR,FAILED,CARD_EXPIRED,WALLET,0,191,False,10341.0,5,3,2,4,CARD,REGULAR,0.3333333333333333,0.5,0.6666666666666666,0,0,0,0.2783333333333333,0,0,SEND_EMAIL,0.82,0.22823333333333332,0,0.0,0.0,300.39959999999996,342.12176666666664
cmtnyn6l200ya3c6vui6ftzxf,TXN-00000234,9999.0,INR,FAILED,INSUFFICIENT_FUNDS,NETBANKING,1,20,False,1024.0,3,1,2,1,UPI,NEW,0.5,0.25,0.25,0,1,0,0.15249999999999997,1,0,STOP,0.0,0.0,0,0.0,0.0,1097.8901999999996,0.0
cmtnyn6p500yb3c6v3q7r8cec,TXN-00000235,4999.0,INR,FAILED,USER_ABANDONED,WALLET,3,292,False,43424.0,24,16,8,4,UPI,REGULAR,0.32,0.64,0.16,0,0,1,0.366,1,0,RETRY_PAYMENT,0.9,0.3294,1,0.0,4999.0,1317.33648,1646.6706000000001
cmtnyn7cd00yd3c6vct5oysm3,TXN-00000237,3499.0,INR,ABANDONED,INSUFFICIENT_FUNDS,CARD,1,548,True,11412.0,7,4,3,3,CARD,NEW,0.375,0.5,0.375,0,0,0,0.41124999999999995,1,1,PAYMENT_LINK,1.12,0.4606,0,3499.0,0.0,1036.0538999999999,1611.6394
cmtnyn7h200ye3c6vf684x3zn,TXN-00000238,1499.0,INR,FAILED,AUTHENTICATION_FAILED,WALLET,2,526,False,12333.0,9,3,6,3,CARD,AT_RISK,0.6,0.3,0.3,0,0,1,0.1649999999999999,0,0,STOP,0.0,0.0,0,0.0,0.0,178.08119999999988,0.0
cmtnyn7l100yf3c6v81snuakq,TXN-00000239,14999.0,INR,FAILED,CARD_EXPIRED,NETBANKING,3,379,False,10689.0,11,7,4,4,NETBANKING,REGULAR,0.3333333333333333,0.5833333333333334,0.3333333333333333,0,1,1,0.23250000000000004,0,0,SEND_EMAIL,0.82,0.19065000000000001,0,0.0,0.0,2510.8326,2859.55935
cmtnyn7th00yh3c6v2f5sp29i,TXN-00000241,499.0,INR,FAILED,TIMEOUT,CARD,1,547,False,3399.0,5,3,2,1,WALLET,NEW,0.3333333333333333,0.5,0.16666666666666666,0,0,0,0.48833333333333334,1,1,RETRY_PAYMENT,0.9,0.4395,0,499.0,0.0,175.4484,219.3105
cmtnyn7xf00yi3c6v85bvxhmr,TXN-00000242,4999.0,INR,ABANDONED,TIMEOUT,CARD,1,553,True,39474.0,23,9,14,2,WALLET,AT_RISK,0.5833333333333334,0.375,0.08333333333333333,0,0,0,0.4779166666666666,1,0,RETRY_PAYMENT,0.9,0.4301249999999999,0,0.0,0.0,1720.1558999999997,2150.1948749999997
cmtnyn99h00yt3c6v04is3gl9,TXN-00000253,499.0,INR,FAILED,INSUFFICIENT_FUNDS,CARD,0,569,False,13524.0,9,6,3,1,CARD,REGULAR,0.3,0.6,0.1,0,0,0,0.4649999999999999,1,0,PAYMENT_LINK,1.12,0.5207999999999999,1,0.0,499.0,167.06519999999998,259.87919999999997
cmtnyn9v500yy3c6v3ph7t8e6,TXN-00000258,4999.0,INR,FAILED,NETWORK_ERROR,NETBANKING,1,260,False,73200.0,22,15,7,1,WALLET,REGULAR,0.30434782608695654,0.6521739130434783,0.043478260869565216,1,0,0,0.6130434782608696,1,0,RETRY_PAYMENT,0.9,0.5517391304347826,1,0.0,4999.0,2206.515130434783,2758.1439130434783
cmtnyn9zf00yz3c6vz8u3mef6,TXN-00000259,14999.0,INR,FAILED,CARD_EXPIRED,CARD,0,551,False,25848.0,14,8,6,0,WALLET,NEW,0.4,0.5333333333333333,0.0,0,1,0,0.3033333333333333,0,1,SEND_EMAIL,0.82,0.24873333333333328,0,14999.0,0.0,3275.7815999999993,3730.7512666666657
cmtnyna3m00z03c6vn2pzkg7e,TXN-00000260,9999.0,INR,FAILED,AUTHENTICATION_FAILED,NETBANKING,2,26,False,21942.0,7,6,1,4,CARD,HIGH_VALUE,0.125,0.75,0.5,0,1,1,0.24874999999999994,0,1,PAYMENT_LINK,1.12,0.27859999999999996,0,9999.0,0.0,1790.8208999999995,2785.7213999999994
cmtnynah900z23c6vyf28wx01,TXN-00000262,4999.0,INR,ABANDONED,TIMEOUT,CARD,0,584,True,55720.0,20,14,6,0,UPI,REGULAR,0.2857142857142857,0.6666666666666666,0.0,1,0,0,0.7238095238095238,0,0,RETRY_PAYMENT,0.9,0.6514285714285715,0,0.0,0.0,2605.193142857143,3256.491428571429
cmtnynals00z33c6vdxykvmxt,TXN-00000263,799.0,INR,FAILED,NETWORK_ERROR,WALLET,1,397,False,13533.0,9,3,6,0,WALLET,AT_RISK,0.6,0.3,0.0,0,0,0,0.46499999999999997,0,0,RETRY_PAYMENT,0.9,0.4185,1,0.0,799.0,267.5052,334.38149999999996
cmtnynaqa00z43c6vnu96gg72,TXN-00000264,999.0,INR,FAILED,NETWORK_ERROR,CARD,0,509,False,24282.0,11,9,2,3,WALLET,HIGH_VALUE,0.16666666666666666,0.75,0.25,0,0,0,0.5974999999999999,1,0,RETRY_PAYMENT,0.9,0.53775,0,0.0,0.0,429.7697999999999,537.2122499999999
cmtnynbgm00za3c6vieclbxkh,TXN-00000270,799.0,INR,FAILED,AUTHENTICATION_FAILED,CARD,3,368,False,16569.0,10,9,1,3,WALLET,HIGH_VALUE,0.09090909090909091,0.8181818181818182,0.2727272727272727,0,0,1,0.3336363636363636,0,0,PAYMENT_LINK,1.12,0.37367272727272727,0,0.0,0.0,191.93432727272727,298.5645090909091
cmtnynbp900zc3c6vpqqg803x,TXN-00000272,499.0,INR,ABANDONED,BANK_DECLINE,NETBANKING,1,436,True,16524.0,7,4,3,5,CARD,NEW,0.375,0.5,0.625,0,0,0,0.40624999999999994,0,0,SEND_WHATSAPP,1.05,0.42656249999999996,0,0.0,0.0,145.95749999999995,212.85468749999998
cmtnynbt500zd3c6vy6u1covx,TXN-00000273,799.0,INR,FAILED,BANK_DECLINE,CARD,2,498,False,27608.0,12,8,4,2,NETBANKING,REGULAR,0.3076923076923077,0.6153846153846154,0.15384615384615385,0,0,1,0.40230769230769226,0,1,RETRY_PAYMENT,0.9,0.362076923076923,0,799.0,0.0,231.4395692307692,289.2994615384615
cmtnynbx400ze3c6v4jj4gogn,TXN-00000274,499.0,INR,ABANDONED,TIMEOUT,UPI,3,397,True,64771.0,28,19,9,5,NETBANKING,REGULAR,0.3103448275862069,0.6551724137931034,0.1724137931034483,1,0,1,0.5800000000000001,0,0,RETRY_PAYMENT,0.9,0.5220000000000001,1,0.0,499.0,208.38240000000002,260.47800000000007
cmtnync1700zf3c6vfe8sdv7t,TXN-00000275,799.0,INR,FAILED,AUTHENTICATION_FAILED,CARD,3,453,False,14764.0,5,4,1,1,CARD,HIGH_VALUE,0.16666666666666666,0.6666666666666666,0.16666666666666666,0,0,1,0.35499999999999987,0,0,PAYMENT_LINK,1.12,0.3975999999999999,1,0.0,799.0,204.22439999999992,317.6823999999999
cmtnync5800zg3c6vm1tz726y,TXN-00000276,7999.0,INR,FAILED,NETWORK_ERROR,NETBANKING,3,58,False,20200.0,18,10,8,2,WALLET,NEW,0.42105263157894735,0.5263157894736842,0.10526315789473684,0,1,1,0.35789473684210527,0,0,RETRY_PAYMENT,0.9,0.32210526315789473,0,0.0,0.0,2061.216,2576.52
cmtnynce500zi3c6vig49q5zn,TXN-00000278,1499.0,INR,ABANDONED,USER_ABANDONED,UPI,1,582,True,29274.0,18,7,11,5,CARD,AT_RISK,0.5789473684210527,0.3684210526315789,0.2631578947368421,0,0,0,0.37894736842105264,0,0,SEND_WHATSAPP,1.05,0.3978947368421053,0,0.0,0.0,408.9903157894737,596.4442105263158
cmtnynci500zj3c6v6kf3rddb,TXN-00000279,2499.0,INR,FAILED,NETWORK_ERROR,WALLET,1,584,False,9674.0,7,2,5,0,CARD,AT_RISK,0.625,0.25,0.0,0,0,0,0.38875,1,0,RETRY_PAYMENT,0.9,0.349875,0,0.0,0.0,699.4701,874.337625
cmtnyncr400zl3c6vhw8f9nc1,TXN-00000281,1499.0,INR,FAILED,NETWORK_ERROR,CARD,2,584,False,11325.0,6,3,3,2,UPI,NEW,0.42857142857142855,0.42857142857142855,0.2857142857142857,0,0,1,0.39428571428571424,1,1,RETRY_PAYMENT,0.9,0.3548571428571428,1,1499.0,1499.0,425.54468571428566,531.9308571428571
cmtnyncux00zm3c6vyw02610e,TXN-00000282,3499.0,INR,FAILED,INSUFFICIENT_FUNDS,UPI,1,48,False,6391.0,18,7,11,0,WALLET,AT_RISK,0.5789473684210527,0.3684210526315789,0.0,0,0,0,0.2752631578947368,1,1,PAYMENT_LINK,1.12,0.3082947368421053,0,3499.0,0.0,693.4649684210525,1078.7232842105263
cmtnynd0k00zn3c6vtcao1xf8,TXN-00000283,799.0,INR,FAILED,NETWORK_ERROR,WALLET,1,415,False,15652.0,29,26,3,2,WALLET,HIGH_VALUE,0.1,0.8666666666666667,0.06666666666666667,0,0,0,0.675,1,0,RETRY_PAYMENT,0.9,0.6075,1,0.0,799.0,388.31399999999996,485.39250000000004
cmtnynd9e00zp3c6vjm304gcb,TXN-00000285,24999.0,INR,FAILED,NETWORK_ERROR,UPI,0,555,False,19112.0,9,8,1,5,CARD,HIGH_VALUE,0.1,0.8,0.5,0,1,0,0.555,1,1,RETRY_PAYMENT,0.9,0.49950000000000006,1,24999.0,24999.0,9989.600400000001,12487.000500000002
cmtnynee600zz3c6vsxzg29rw,TXN-00000295,7999.0,INR,FAILED,USER_ABANDONED,WALLET,3,435,False,795.0,3,1,2,4,UPI,NEW,0.5,0.25,1.0,0,1,1,0.11749999999999997,0,0,STOP,0.0,0.0,0,0.0,0.0,676.7153999999997,0.0
cmtnynejb01003c6vfl6jb66v,TXN-00000296,24999.0,INR,FAILED,BANK_DECLINE,NETBANKING,3,528,False,89901.0,30,21,9,1,CARD,REGULAR,0.2903225806451613,0.6774193548387096,0.03225806451612903,1,1,1,0.43258064516129024,0,1,RETRY_PAYMENT,0.9,0.38932258064516123,0,24999.0,0.0,7786.1401548387075,9732.675193548386
cmtnynewf01033c6vq0b5knwe,TXN-00000299,24999.0,INR,FAILED,AUTHENTICATION_FAILED,UPI,1,87,False,5668.0,12,4,8,1,UPI,AT_RISK,0.6153846153846154,0.3076923076923077,0.07692307692307693,0,1,0,0.24692307692307688,0,0,PAYMENT_LINK,1.12,0.27655384615384615,0,0.0,0.0,4444.437599999999,6913.5696
cmtnynf8s01063c6vws8xf0l0,TXN-00000302,999.0,INR,FAILED,INSUFFICIENT_FUNDS,WALLET,2,222,False,49760.0,28,16,12,3,UPI,NEW,0.41379310344827586,0.5517241379310345,0.10344827586206896,0,0,1,0.29551724137931024,0,0,PAYMENT_LINK,1.12,0.33097931034482747,0,0.0,0.0,212.55964137931025,330.6483310344826
cmtnynfd901073c6vdz4g05no,TXN-00000303,299.0,INR,FAILED,USER_ABANDONED,NETBANKING,0,357,False,16524.0,7,4,3,5,CARD,NEW,0.375,0.5,0.625,0,0,0,0.39624999999999994,0,0,RETRY_PAYMENT,0.9,0.35662499999999997,0,0.0,0.0,85.30469999999998,106.63087499999999
cmtnyngnh010f3c6v5fkroqs7,TXN-00000311,499.0,INR,ABANDONED,AUTHENTICATION_FAILED,WALLET,1,423,True,11154.0,29,11,18,3,NETBANKING,AT_RISK,0.6,0.36666666666666664,0.1,0,0,0,0.2916666666666667,1,0,PAYMENT_LINK,1.12,0.3266666666666667,1,0.0,499.0,104.78999999999999,163.0066666666667
cmtnyngzm010i3c6vqeujjst8,TXN-00000314,4999.0,INR,ABANDONED,AUTHENTICATION_FAILED,CARD,2,577,True,82960.0,19,17,2,3,WALLET,HIGH_VALUE,0.1,0.85,0.15,1,0,1,0.5225000000000001,1,1,PAYMENT_LINK,1.12,0.5852000000000002,1,4999.0,4999.0,1880.6238,2925.414800000001
cmtnynhl3010n3c6vw1g5wlvc,TXN-00000319,2499.0,INR,ABANDONED,INSUFFICIENT_FUNDS,WALLET,2,486,True,113464.0,29,26,3,5,NETBANKING,HIGH_VALUE,0.1,0.8666666666666667,0.16666666666666666,1,0,1,0.5449999999999999,1,1,PAYMENT_LINK,1.12,0.6103999999999999,0,2499.0,0.0,980.6075999999998,1525.3895999999997
cmtnynht3010p3c6vnquvgn6g,TXN-00000321,299.0,INR,FAILED,BANK_DECLINE,WALLET,1,96,False,21889.0,12,7,5,3,CARD,NEW,0.38461538461538464,0.5384615384615384,0.23076923076923078,0,0,0,0.40384615384615374,1,0,RETRY_PAYMENT,0.9,0.3634615384615384,0,0.0,0.0,86.93999999999997,108.67499999999998
cmtnynibf010t3c6v0vjqbq35,TXN-00000325,14999.0,INR,ABANDONED,BANK_DECLINE,WALLET,1,550,True,54468.0,25,17,8,5,WALLET,REGULAR,0.3076923076923077,0.6538461538461539,0.19230769230769232,1,1,0,0.5980769230769232,0,1,SEND_WHATSAPP,1.05,0.6279807692307694,0,14999.0,0.0,6458.800153846155,9419.083557692311
cmtnynifm010u3c6vtvx8rgth,TXN-00000326,1999.0,INR,FAILED,BANK_DECLINE,WALLET,2,64,False,6435.0,16,11,5,0,UPI,REGULAR,0.29411764705882354,0.6470588235294118,0.0,0,0,1,0.4276470588235293,0,0,RETRY_PAYMENT,0.9,0.3848823529411764,0,0.0,0.0,615.5038588235292,769.3798235294116
cmtnynint010w3c6v6446wwbh,TXN-00000328,799.0,INR,FAILED,TIMEOUT,UPI,3,535,False,35150.0,28,19,9,5,CARD,REGULAR,0.3103448275862069,0.6551724137931034,0.1724137931034483,0,0,1,0.45000000000000007,0,1,RETRY_PAYMENT,0.9,0.4050000000000001,1,799.0,799.0,258.87600000000003,323.5950000000001
cmtnynirw010x3c6vlvcvwz65,TXN-00000329,1999.0,INR,ABANDONED,AUTHENTICATION_FAILED,WALLET,1,203,True,49596.0,18,12,6,5,WALLET,REGULAR,0.3157894736842105,0.631578947368421,0.2631578947368421,0,0,0,0.44421052631578933,0,1,PAYMENT_LINK,1.12,0.4975157894736841,0,1999.0,0.0,639.3433263157892,994.5340631578945
cmtnynj9h01113c6vlap0yied,TXN-00000333,7999.0,INR,ABANDONED,TIMEOUT,UPI,1,220,True,21588.0,9,6,3,0,CARD,REGULAR,0.3,0.6,0.0,0,1,0,0.545,0,1,RETRY_PAYMENT,0.9,0.49050000000000005,1,7999.0,7999.0,3138.8076,3923.5095000000006
cmtnynjt001153c6vl1ewlvtl,TXN-00000337,999.0,INR,FAILED,AUTHENTICATION_FAILED,NETBANKING,2,500,False,11697.0,5,3,2,0,NETBANKING,NEW,0.3333333333333333,0.5,0.0,0,0,1,0.345,1,0,PAYMENT_LINK,1.12,0.3864,1,0.0,999.0,248.15159999999997,386.0136
cmtnynkkp011a3c6v0g1hdzlt,TXN-00000342,299.0,INR,FAILED,AUTHENTICATION_FAILED,CARD,0,294,False,3386.0,4,2,2,1,NETBANKING,NEW,0.4,0.4,0.2,0,0,0,0.30999999999999994,0,0,PAYMENT_LINK,1.12,0.34719999999999995,1,0.0,299.0,66.73679999999999,103.81279999999998
cmtnynkp0011b3c6vva21c7kd,TXN-00000343,3499.0,INR,FAILED,INSUFFICIENT_FUNDS,WALLET,2,547,False,64038.0,29,26,3,1,UPI,HIGH_VALUE,0.1,0.8666666666666667,0.03333333333333333,1,0,1,0.5083333333333334,0,0,PAYMENT_LINK,1.12,0.5693333333333335,1,0.0,3499.0,1280.6340000000002,1992.0973333333338
cmtnynl82011f3c6vtxb3etes,TXN-00000347,9999.0,INR,FAILED,AUTHENTICATION_FAILED,WALLET,2,138,False,20765.0,14,5,9,1,CARD,AT_RISK,0.6,0.3333333333333333,0.06666666666666667,0,1,1,0.1566666666666666,0,1,STOP,0.0,0.0,0,9999.0,0.0,1127.8871999999994,0.0
cmtnynlg3011h3c6vfknyfvxj,TXN-00000349,24999.0,INR,ABANDONED,INSUFFICIENT_FUNDS,NETBANKING,1,238,True,43424.0,24,16,8,4,UPI,REGULAR,0.32,0.64,0.16,0,1,0,0.376,0,0,PAYMENT_LINK,1.12,0.42112000000000005,1,0.0,24999.0,6767.7292800000005,10527.578880000001
cmtnynljz011i3c6vka2e067e,TXN-00000350,999.0,INR,ABANDONED,INSUFFICIENT_FUNDS,CARD,1,20,True,23058.0,8,7,1,2,WALLET,HIGH_VALUE,0.1111111111111111,0.7777777777777778,0.2222222222222222,0,0,0,0.4355555555555554,1,0,PAYMENT_LINK,1.12,0.4878222222222221,1,0.0,999.0,313.2863999999999,487.3343999999999
cmtnynlw8011l3c6v8enjkzus,TXN-00000353,14999.0,INR,FAILED,BANK_DECLINE,NETBANKING,3,18,False,28679.0,10,7,3,1,UPI,REGULAR,0.2727272727272727,0.6363636363636364,0.09090909090909091,0,1,1,0.2990909090909091,1,0,RETRY_PAYMENT,0.9,0.2691818181818182,0,0.0,0.0,3229.9664727272725,4037.458090909091
cmtnynnd7011v3c6v63dtpb95,TXN-00000363,9999.0,INR,ABANDONED,CARD_EXPIRED,UPI,1,548,True,61351.0,28,19,9,3,WALLET,REGULAR,0.3103448275862069,0.6551724137931034,0.10344827586206896,1,1,0,0.426896551724138,1,0,SEND_EMAIL,0.82,0.35005517241379314,0,0.0,0.0,3073.347806896552,3500.2016689655175
cmtnynnp3011y3c6vqnf3b78s,TXN-00000366,14999.0,INR,ABANDONED,INSUFFICIENT_FUNDS,WALLET,1,471,True,28260.0,14,12,2,1,UPI,HIGH_VALUE,0.13333333333333333,0.8,0.06666666666666667,0,1,0,0.4533333333333333,1,1,PAYMENT_LINK,1.12,0.5077333333333334,1,14999.0,14999.0,4895.673599999999,7615.492266666667
cmtnynnxe01203c6vq5u9l8uu,TXN-00000368,4999.0,INR,FAILED,TIMEOUT,WALLET,3,248,False,25652.0,25,22,3,2,UPI,HIGH_VALUE,0.11538461538461539,0.8461538461538461,0.07692307692307693,0,0,1,0.5365384615384615,0,0,RETRY_PAYMENT,0.9,0.48288461538461536,1,0.0,4999.0,1931.1521538461539,2413.940192307692
cmtnyno6q01223c6v37m3m0gw,TXN-00000370,1999.0,INR,FAILED,BANK_DECLINE,CARD,1,106,False,72954.0,30,21,9,3,NETBANKING,REGULAR,0.2903225806451613,0.6774193548387096,0.0967741935483871,1,0,0,0.5461290322580644,0,0,RETRY_PAYMENT,0.9,0.491516129032258,0,0.0,0.0,786.0325935483869,982.5407419354838
cmtnynojk01253c6vifj3zb7u,TXN-00000373,24999.0,INR,FAILED,TIMEOUT,UPI,3,476,False,59800.0,28,25,3,2,UPI,HIGH_VALUE,0.10344827586206896,0.8620689655172413,0.06896551724137931,1,1,1,0.6431034482758621,1,0,RETRY_PAYMENT,0.9,0.5787931034482758,0,0.0,0.0,11575.399034482758,14469.248793103448
cmtnynozv01293c6vz511g4ke,TXN-00000377,1999.0,INR,FAILED,TIMEOUT,UPI,1,414,False,31841.0,29,17,12,5,WALLET,NEW,0.4,0.5666666666666667,0.16666666666666666,0,0,0,0.495,0,0,RETRY_PAYMENT,0.9,0.4455,0,0.0,0.0,712.4436,890.5545
cmtnynp7y012b3c6vyw68avfs,TXN-00000379,4999.0,INR,FAILED,BANK_DECLINE,NETBANKING,3,482,False,47838.0,30,21,9,4,NETBANKING,REGULAR,0.2903225806451613,0.6774193548387096,0.12903225806451613,0,0,1,0.44290322580645153,1,1,RETRY_PAYMENT,0.9,0.3986129032258064,1,4999.0,4999.0,1594.132722580645,1992.6659032258062
cmtnynq5d012h3c6vrwn0h7l3,TXN-00000385,4999.0,INR,FAILED,INSUFFICIENT_FUNDS,UPI,1,297,False,23540.0,15,10,5,4,NETBANKING,REGULAR,0.3125,0.625,0.25,0,0,0,0.35437499999999994,1,0,PAYMENT_LINK,1.12,0.3969,0,0.0,0.0,1275.4948499999996,1984.1030999999998
cmtnynq9u012i3c6vx34bf8ns,TXN-00000386,2499.0,INR,FAILED,INSUFFICIENT_FUNDS,WALLET,1,418,False,29568.0,30,21,9,1,WALLET,REGULAR,0.2903225806451613,0.6774193548387096,0.03225806451612903,0,0,0,0.4525806451612902,1,1,PAYMENT_LINK,1.12,0.506890322580645,1,2499.0,2499.0,814.3193032258062,1266.7189161290319
cmtnynqe5012j3c6vz5wj8pzn,TXN-00000387,7999.0,INR,ABANDONED,CARD_EXPIRED,CARD,0,422,True,25494.0,7,6,1,5,CARD,HIGH_VALUE,0.125,0.75,0.625,0,1,0,0.44624999999999987,1,1,SEND_EMAIL,0.82,0.3659249999999999,1,7999.0,7999.0,2570.0786999999996,2927.034074999999
cmtnynr4k012p3c6vg236di2b,TXN-00000393,7999.0,INR,FAILED,INSUFFICIENT_FUNDS,WALLET,2,149,False,96998.0,25,22,3,5,UPI,HIGH_VALUE,0.11538461538461539,0.8461538461538461,0.19230769230769232,1,1,1,0.4449999999999999,0,0,PAYMENT_LINK,1.12,0.49839999999999995,1,0.0,7999.0,2562.8795999999993,3986.7015999999994
cmtnyns2g012x3c6vjboch57z,TXN-00000401,3499.0,INR,ABANDONED,USER_ABANDONED,CARD,2,161,True,39144.0,30,12,18,4,UPI,AT_RISK,0.5806451612903226,0.3870967741935484,0.12903225806451613,0,0,1,0.3567741935483871,1,0,SEND_WHATSAPP,1.05,0.3746129032258064,0,0.0,0.0,898.8140903225807,1310.7705483870966
cmtnynsiq01313c6vr49n8b60,TXN-00000405,999.0,INR,ABANDONED,BANK_DECLINE,WALLET,0,292,True,30780.0,20,12,8,2,UPI,NEW,0.38095238095238093,0.5714285714285714,0.09523809523809523,0,0,0,0.5161904761904762,0,0,SEND_WHATSAPP,1.05,0.542,1,0.0,999.0,371.2854857142857,541.4580000000001
cmtnynsnc01323c6vmczonnjx,TXN-00000406,299.0,INR,ABANDONED,INSUFFICIENT_FUNDS,CARD,2,598,True,6348.0,3,2,1,1,CARD,REGULAR,0.25,0.5,0.25,0,0,1,0.4024999999999999,0,0,PAYMENT_LINK,1.12,0.4507999999999999,1,0.0,299.0,86.65019999999998,134.78919999999997
cmtnyntmo01383c6vajbbouoi,TXN-00000412,299.0,INR,FAILED,NETWORK_ERROR,CARD,1,268,False,44780.0,18,10,8,4,NETBANKING,NEW,0.42105263157894735,0.5263157894736842,0.21052631578947367,0,0,0,0.46736842105263154,1,0,RETRY_PAYMENT,0.9,0.4206315789473684,1,0.0,299.0,100.61507368421051,125.76884210526316
cmtnynucf013e3c6v02hglqor,TXN-00000418,1999.0,INR,FAILED,BANK_DECLINE,CARD,1,210,False,42390.0,20,18,2,3,WALLET,HIGH_VALUE,0.09523809523809523,0.8571428571428571,0.14285714285714285,0,0,0,0.5357142857142858,0,0,RETRY_PAYMENT,0.9,0.48214285714285726,0,0.0,0.0,771.0428571428573,963.8035714285717
cmtnynug7013f3c6vpmlt5s5x,TXN-00000419,4999.0,INR,FAILED,BANK_DECLINE,UPI,3,245,False,20992.0,14,8,6,3,UPI,NEW,0.4,0.5333333333333333,0.2,0,0,1,0.38333333333333325,0,1,RETRY_PAYMENT,0.9,0.3449999999999999,0,4999.0,0.0,1379.7239999999995,1724.6549999999995
cmtnynvnv013p3c6v2q2r1cjs,TXN-00000429,2499.0,INR,FAILED,INSUFFICIENT_FUNDS,CARD,0,576,False,36666.0,16,9,7,5,WALLET,NEW,0.4117647058823529,0.5294117647058824,0.29411764705882354,0,0,0,0.3511764705882352,1,1,PAYMENT_LINK,1.12,0.39331764705882344,1,2499.0,2499.0,631.8647999999997,982.9007999999998
cmtnynvw8013r3c6v6lraufqq,TXN-00000431,499.0,INR,ABANDONED,CARD_EXPIRED,UPI,2,414,True,13359.0,8,3,5,4,WALLET,AT_RISK,0.5555555555555556,0.3333333333333333,0.4444444444444444,0,0,1,0.19555555555555548,0,0,STOP,0.0,0.0,0,0.0,0.0,70.25919999999998,0.0
cmtnynw4f013t3c6vbizy0v65,TXN-00000433,1999.0,INR,ABANDONED,CARD_EXPIRED,WALLET,2,156,True,54465.0,25,15,10,4,WALLET,NEW,0.38461538461538464,0.5769230769230769,0.15384615384615385,1,0,1,0.45115384615384607,1,1,SEND_EMAIL,0.82,0.36994615384615376,0,1999.0,0.0,649.3367076923075,739.5223615384614
cmtnynwc6013v3c6vn6jh1w66,TXN-00000435,499.0,INR,FAILED,CARD_EXPIRED,NETBANKING,0,590,False,30212.0,29,26,3,3,UPI,HIGH_VALUE,0.1,0.8666666666666667,0.1,0,0,0,0.46166666666666667,1,1,SEND_EMAIL,0.82,0.37856666666666666,0,499.0,0.0,165.86759999999998,188.90476666666666
cmtnynwgs013w3c6vxa0uswc0,TXN-00000436,499.0,INR,FAILED,INSUFFICIENT_FUNDS,CARD,0,372,False,19536.0,5,4,1,4,WALLET,HIGH_VALUE,0.16666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0.3849999999999999,1,0,PAYMENT_LINK,1.12,0.4311999999999999,1,0.0,499.0,138.32279999999994,215.16879999999995
cmtnynxhz01453c6ve41tnb87,TXN-00000445,999.0,INR,FAILED,USER_ABANDONED,CARD,2,86,False,49707.0,24,21,3,4,WALLET,HIGH_VALUE,0.12,0.84,0.16,0,0,1,0.4859999999999999,0,0,RETRY_PAYMENT,0.9,0.4373999999999999,0,0.0,0.0,349.5700799999999,436.9625999999999
cmtnyny5v014b3c6v2uo4ut5p,TXN-00000451,9999.0,INR,ABANDONED,USER_ABANDONED,WALLET,1,328,True,14808.0,11,4,7,4,UPI,AT_RISK,0.5833333333333334,0.3333333333333333,0.3333333333333333,0,1,0,0.32249999999999995,0,0,SEND_WHATSAPP,1.05,0.33862499999999995,1,0.0,9999.0,2321.7677999999996,3385.9113749999997
cmtnyny9t014c3c6v90ipthoa,TXN-00000452,24999.0,INR,FAILED,TIMEOUT,CARD,1,288,False,30499.0,8,7,1,1,NETBANKING,HIGH_VALUE,0.1111111111111111,0.7777777777777778,0.1111111111111111,0,1,0,0.5566666666666666,1,1,RETRY_PAYMENT,0.9,0.501,0,24999.0,0.0,10019.5992,12524.499
cmtnynydo014d3c6vy176g370,TXN-00000453,1499.0,INR,ABANDONED,CARD_EXPIRED,NETBANKING,1,37,True,19080.0,14,9,5,4,NETBANKING,REGULAR,0.3333333333333333,0.6,0.26666666666666666,0,0,0,0.41333333333333333,1,0,SEND_EMAIL,0.82,0.3389333333333333,1,0.0,1499.0,446.1024,508.06106666666665
cmtnynyt2014h3c6vf30iymgg,TXN-00000457,499.0,INR,FAILED,CARD_EXPIRED,WALLET,2,449,False,23936.0,27,16,11,0,UPI,NEW,0.39285714285714285,0.5714285714285714,0.0,0,0,1,0.27392857142857135,0,0,SEND_EMAIL,0.82,0.2246214285714285,0,0.0,0.0,98.4170571428571,112.08609285714282
